token_id,split,token_audio_path,target_tone_proxy,target_tone_proxy_source,predicted_tone,model_candidate,model_score_type,decision_score_T1,decision_score_T2,decision_score_T3,decision_score_T4,top1_margin,runner_up_tone,context_status,boundary_provenance,pitch_provenance,source_audio_path,source_audio_status,previous_lexical_tone,following_lexical_tone,sandhi_context,annotation_status,gold_status,auto_promotion_prohibited,human_perceived_tone,human_correctness,reviewer_id,reviewed_at,adjudicator_id,adjudication_status,review_notes,queue_reasons,priority_band
00203828_04,train,benchmark_token_segments/00203828_04.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8636176854143486,-1.459168684512243,-0.6260636861841364,0.07549262310527832,0.70155631,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204528_07,train,benchmark_token_segments/00204528_07.wav,T3,human_correct_prompt_proxy,T4,wav2vec_mean;C=0.03,uncalibrated_linear_svm_margin,-0.6178307547470875,-1.1882669206385792,-0.6308231962632802,0.11212909706088875,0.72995985,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202829_08,train,benchmark_token_segments/00202829_08.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6206000321447902,-1.494701533566194,-0.5656442045327141,0.1843143329971043,0.74995854,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202828_07,train,benchmark_token_segments/00202828_07.wav,T3,human_correct_prompt_proxy,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.16835092312624134,-0.8936711312635964,-0.5837844031653181,-0.7177564219720451,0.75213533,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00201320_00,train,benchmark_token_segments/00201320_00.wav,T3,human_correct_prompt_proxy,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.6161073721699821,-2.353906302570663,-0.28018409827628654,-1.1476942991657042,0.89629147,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203026_09,train,benchmark_token_segments/00203026_09.wav,T3,human_correct_prompt_proxy,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9651159593510819,0.38998843953760254,-0.5104787115850389,-1.17904487009565,0.90046715,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202426_09,train,benchmark_token_segments/00202426_09.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.934819172707586,-1.2595575219122992,-0.2858994755486107,0.6176682714414317,0.90356775,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202926_08,train,benchmark_token_segments/00202926_08.wav,T3,human_correct_prompt_proxy,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7996604099115366,0.3457244333844246,-0.5611658366443408,-0.7451891404605187,0.90689027,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204429_03,train,benchmark_token_segments/00204429_03.wav,T3,human_correct_prompt_proxy,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.2318218443098305,0.4694169796692985,-0.4390650934647165,-0.9011163647708755,0.90848207,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204528_04,train,benchmark_token_segments/00204528_04.wav,T3,human_correct_prompt_proxy,T4,wav2vec_mean;C=0.03,uncalibrated_linear_svm_margin,-0.44024397532275483,-1.4818858785526057,-1.395847483764526,0.49270362797777706,0.9329476,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00200720_08,train,benchmark_token_segments/00200720_08.wav,T3,human_correct_prompt_proxy,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-3.016052500373334,3.1843217900148075,2.0894539518367776,-5.136917845873743,1.09486784,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202220_08,train,benchmark_token_segments/00202220_08.wav,T3,human_correct_prompt_proxy,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.8166871299261425,0.9897570559597596,-0.12035397050470065,-1.2755679194743288,1.11011103,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00201620_00,train,benchmark_token_segments/00201620_00.wav,T3,human_correct_prompt_proxy,T4,wav2vec_mean;C=0.03,uncalibrated_linear_svm_margin,-0.143658793790858,-2.2102377458972287,-2.416961072798405,0.9732249165599174,1.11688371,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202428_04,train,benchmark_token_segments/00202428_04.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-2.0041151258081307,-0.3537652008979828,-1.48415218078524,0.8549991040078777,1.2087643,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203129_08,train,benchmark_token_segments/00203129_08.wav,T3,human_correct_prompt_proxy,T1,wav2vec_mean;C=0.03,uncalibrated_linear_svm_margin,0.9913721392538207,-0.22086651097076881,-1.1939475064271163,-1.931298088546886,1.21223865,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204329_03,train,benchmark_token_segments/00204329_03.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-4.103029653556638,-1.8624755572639193,-0.38322655730760746,0.848143846973485,1.2313704,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00200720_00,train,benchmark_token_segments/00200720_00.wav,T3,human_correct_prompt_proxy,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.5654880274387502,0.7672428473843512,-0.5234586128604053,-0.8162659791422594,1.29070146,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00201120_08,train,benchmark_token_segments/00201120_08.wav,T3,human_correct_prompt_proxy,T2,fusion;C=0.1,uncalibrated_linear_svm_margin,-4.575907992315664,1.433718867989815,-1.3739922954887172,0.12706279852867203,1.30665607,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203429_03,train,benchmark_token_segments/00203429_03.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-3.6520737239528973,-1.761163829472216,-0.13487571766693662,1.230097213542296,1.36497293,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00203108_04,train,benchmark_token_segments/00203108_04.wav,T3,human_correct_prompt_proxy,T1,wav2vec_mean;C=0.03,uncalibrated_linear_svm_margin,0.801444756875498,-0.5955445672034292,-1.293336062580107,-1.2068197480810319,1.39698932,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204411_08,train,benchmark_token_segments/00204411_08.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-3.8562759335756196,-0.648319214958675,-0.6464933458496681,1.0304959281157071,1.67698927,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204328_07,train,benchmark_token_segments/00204328_07.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-3.6418057350722437,-0.5402968144407592,-0.238018452342884,1.5740780457981793,1.8120965,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00202429_08,train,benchmark_token_segments/00202429_08.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-5.416247060336406,-1.8408962010751726,0.18105227965020787,2.4090101966315056,2.22795792,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00201020_05,train,benchmark_token_segments/00201020_05.wav,T3,human_correct_prompt_proxy,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-2.563396907876661,2.0641819716519274,-0.30942800636366585,-2.807396769060255,2.37360998,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204311_08,train,benchmark_token_segments/00204311_08.wav,T3,human_correct_prompt_proxy,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-5.527710449536222,-2.5637885009895323,0.44355719959177087,3.386977770742699,2.94342057,T3,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,T3_error,1
00204128_04,train,benchmark_token_segments/00204128_04.wav,T3,human_correct_prompt_proxy,T3,wav2vec_mean;C=0.03,uncalibrated_linear_svm_margin,-0.9984255497532641,-0.683078505272728,-0.17802303936161412,-0.17983148490780748,0.00180845,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204208_04,train,benchmark_token_segments/00204208_04.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.049963686305058,-0.13237337587236986,-0.09826595251659798,-0.7222374303456561,0.03410742,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00202020_05,train,benchmark_token_segments/00202020_05.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.38760158239310594,-0.7772001331804247,-0.2991712919359393,-0.3339885661260994,0.03481727,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00203126_09,train,benchmark_token_segments/00203126_09.wav,T3,human_correct_prompt_proxy,T3,wav2vec_mean;C=0.03,uncalibrated_linear_svm_margin,0.14973169105912665,-0.4567260457092222,0.20428514185051982,-2.0190081394341544,0.05455345,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00203528_04,train,benchmark_token_segments/00203528_04.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5732633889620555,-0.5059734025133014,-0.4450232769386549,-0.5428020149978093,0.06095013,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00203328_07,train,benchmark_token_segments/00203328_07.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.0863273428597213,-0.30649171872979053,-0.12765865989666403,-0.18920154754483126,0.06154289,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00202220_00,train,benchmark_token_segments/00202220_00.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6193263799811923,-0.07363092648209257,0.0015086732708674555,-1.0181128953847771,0.0751396,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00200620_00,train,benchmark_token_segments/00200620_00.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,0.029249529345450775,-2.2522934569648836,0.10801772034354384,-0.4263322646669462,0.07876819,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00202911_08,train,benchmark_token_segments/00202911_08.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4230154347942436,-1.0413752136531866,0.33872519376738175,0.25820525881077316,0.08051993,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204608_04,train,benchmark_token_segments/00204608_04.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,0.00786532981450594,-1.0422254759530563,0.11142853032654276,-0.9373607788806407,0.1035632,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00203926_08,train,benchmark_token_segments/00203926_08.wav,T3,human_correct_prompt_proxy,T3,wav2vec_mean;C=0.03,uncalibrated_linear_svm_margin,-0.13071709598440928,-0.807674428836676,-0.0267797898243749,-1.0827958074091475,0.10393731,T1,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00204629_08,train,benchmark_token_segments/00204629_08.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.7405071324479275,-0.2030582076799059,-0.08584563519218547,-0.8709496855314995,0.11721257,T2,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
00201820_08,train,benchmark_token_segments/00201820_08.wav,T3,human_correct_prompt_proxy,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.6808807210750483,-0.6518754774716966,-0.08288521497385237,-0.21460200225168807,0.13171679,T4,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,needs_data_train_metadata_not_supplied,,needs_data_train_metadata_not_supplied,,,needs_data_train_metadata_not_supplied,preannotation_needs_human_review,not_gold,True,,,,,,not_reviewed,,low_margin_ambiguous,3
