token_id,speaker_id,human_correct,produced_tone_proxy,predicted_tone,nested_selected_candidate,score_type,decision_score_T1,decision_score_T2,decision_score_T3,decision_score_T4
00201914_07,02019,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.2661386004659926,-0.3020545494409612,-1.3381179682715612,-1.0065092286473438
00201914_08,02019,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.36755644545688615,-1.2412923356666332,-1.0409085225465682,-0.20484231478683446
00201917_01,02019,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,0.24638616284038473,-1.4211983318506065,-2.0563033007154106,0.5523478672397695
00201920_01,02019,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.1548199293964934,-0.40757157091520496,0.36743153817724006,-0.43491878795682787
00201920_03,02019,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.07443702691933152,-1.2773180741998997,-0.5983701542267023,-1.3020617597969326
00201920_05,02019,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6395791426442916,-0.6245974491291667,-0.5488353250350704,-0.6456060227867703
00201920_08,02019,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.32444698308661774,-0.5754982540529128,-0.05953272437221757,-1.0381988505609843
00201920_13,02019,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.2521519699247596,-0.5399254888778027,1.134309903606617,-0.7724783296328519
00202014_00,02020,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.709080662316829,-0.6832991475731642,0.7898260957211383,-0.8954357427285904
00202014_01,02020,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.08457935690949858,-1.7513284386045378,-1.8966695448907378,0.07773086270343399
00202014_03,02020,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8524570252397381,0.1900001851819071,-1.5650598082858695,-0.5715228293109187
00202014_04,02020,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5842593191444647,-0.8608728290919381,-1.7402555950219436,0.3468725433211557
00202014_06,02020,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3546200471040598,-1.0748438317434628,-1.300306964142735,0.29612198765864495
00202014_07,02020,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.8452460991049754,-1.69085547751257,-1.0889622009670152,-0.8185211068968108
00202014_08,02020,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7530980171947709,-1.4008970565290408,0.3156041824771385,-0.3522509245771215
00202017_01,02020,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0280796562116594,-0.42927206614899305,-1.4747726733748148,0.2300025758646843
00202017_03,02020,1,T2,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5352388762237266,-0.20988079931847853,-0.14204369192131594,-1.1179462289571438
00202020_00,02020,1,T3,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3432897563367183,-1.2607516252756379,-0.3434845039482447,-0.08577787109525048
00202020_01,02020,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.19804546066476025,-0.3946388365227122,-1.4098412762940904,-0.616210176079344
00202020_05,02020,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3826063585917583,-0.7882839329314055,-0.35645441064500605,-0.3617525083787201
00202020_06,02020,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6341091459127735,-1.4311491726417795,-0.5739141058343077,0.3964071050792849
00202020_08,02020,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.1958383260527565,-0.19108521975623977,-0.4597730470916998,-0.25093673017956186
00202020_13,02020,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,2.488339899447182,-3.452107856873369,-3.1468114418771176,-0.8929550304305001
00202020_15,02020,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.29818798631244714,0.20889758555778937,-0.6285008295281623,-1.64241953397811
00202114_00,02021,1,T3,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.7829076030032754,-0.9921163938326117,-0.7593694066499934,-0.3592361981368394
00202114_01,02021,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.7313257348303663,-0.9239467229236799,-1.1772025704613034,-0.75428121157303
00202114_04,02021,1,T4,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.886853600478803,-1.2195366315637768,-0.26374244813779035,0.5925677664242955
00202114_06,02021,1,T4,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.2971865692339477,-0.7087889104603631,-1.5672870376506705,-0.1898572722252343
00202117_01,02021,1,T4,T4,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.0427637885422607,-0.638026577024538,-1.5587681361859056,-0.32589756555877253
00202120_00,02021,1,T3,T2,fusion;C=0.1,uncalibrated_linear_svm_margin,-2.163178508717432,-0.2470809910274313,-0.3343618108973918,-0.43672630139264834
00202120_01,02021,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,-0.17860406353338348,-0.5518280207730761,-0.8713736819243735,-0.43866234177818997
00202120_03,02021,1,T1,T1,fusion;C=0.1,uncalibrated_linear_svm_margin,3.1679804277256114,-5.00071558731109,2.1031409728430135,-7.621238122807835
00202120_05,02021,1,T3,T3,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.3136985848922316,-0.44786681359653635,0.43952282324895386,-1.1122533507129968
00202120_15,02021,1,T2,T2,fusion;C=0.1,uncalibrated_linear_svm_margin,-1.248321374531837,1.8828059625930291,-2.5429341159960606,-2.0858245363979155
00202214_00,02022,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.029846879994657738,0.2605419660380972,-1.3310947367315618,-1.7431572438497163
00202214_01,02022,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.9967162530420979,0.017091766035906675,1.078769832132918,-1.5245036914864254
00202214_03,02022,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.21990298433779742,0.048277172505696186,-0.9227696043848596,-1.1239059200834003
00202214_04,02022,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5307386087867761,-0.511567273760683,-1.1628329608412635,0.04659446295859465
00202214_06,02022,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.007461315440424832,-1.4287426178401348,-0.11680047681582617,-0.4330883961129795
00202214_07,02022,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.7538786405933131,-1.7927571632836805,-0.664058418490798,-0.3091446569675529
00202214_08,02022,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5553349891350672,-1.613183083833603,-0.9741843795833068,0.6305962323703402
00202217_01,02022,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.4852127820125295,-0.5847871691016852,-1.3468197600131968,0.1002926499290962
00202217_03,02022,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.43398099007120317,0.30976390115027574,-1.1013803886513376,-0.9321186371453674
00202220_00,02022,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5774191712516833,-0.2282678636185147,-0.00034360569974334343,-0.8884906936571155
00202220_01,02022,1,T1,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5241593458452136,0.31460090696786347,-1.1328657370186566,-0.7300770043701461
00202220_03,02022,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.06677083607298023,-1.390108660054301,0.6936056959905913,-0.46395038004631534
00202220_05,02022,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3634229310168807,0.12962977977401857,-1.5363532134638245,-0.6110172298229928
00202220_06,02022,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.32935269649471943,-0.6874186948079668,-0.2773258478646238,-1.2269683517970018
00202220_08,02022,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.7656818403353884,0.8463253811913709,-0.1470115568217646,-1.1806538054262248
00202220_13,02022,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.388281412498782,-0.783954693341095,-0.22059092119015966,-0.4611510156997314
00202220_15,02022,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.7072079842280976,0.9197446060373697,-0.7859782751910571,-0.3217494562751198
00202401_01,02024,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.118986542303191,-0.6360024116238262,-0.9809166489868015,0.1193243066964293
00202401_03,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.20216056249737702,-0.9769745490068132,-1.1676552337365302,-0.19892038658081101
00202401_05,02024,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.4111481301798686,-1.2220055877792295,-1.677052715173041,0.20089044667383144
00202401_06,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4228501777471294,0.7909950023434965,-0.3481407077490589,-1.13151549941239
00202401_07,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.172893641594452,-0.8894984674245351,-0.7927796017329775,0.2036477649777642
00202401_09,02024,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.37701541399650507,-0.3217973425742495,-2.0706834345554586,-0.6411228848240929
00202401_10,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.6724698234352966,0.43558649913333014,-0.6940290423052405,-0.09946036788333784
00202407_02,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.2526063098745754,-0.5624980178962803,-0.9886117167725423,0.21401799288888573
00202407_03,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.35867231659982507,-0.20107207120155945,-1.8763453050114034,-1.0207182173234524
00202407_04,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.1169151276203732,-1.8494741483834902,-1.3505167433685363,0.06235915508497042
00202407_05,02024,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.1994763823814634,-0.10571366025256912,-0.26126950956337447,-0.3495898818034977
00202407_06,02024,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.7055969732184795,-0.6740315203837693,-1.7616721888652227,-1.268600221901916
00202407_07,02024,1,T1,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3793770770058506,0.37038122895005177,-1.2415187010873003,-1.2034802903879442
00202408_00,02024,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6963112289815401,-1.135145270309938,-0.4352798014025846,-0.06924196870698707
00202408_02,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9249538789553529,-1.1304834436174063,-1.3882500644176616,0.5953284785841935
00202408_04,02024,1,T3,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.817543595756464,-1.1184977513228351,-0.6521211530851643,0.39703410612831175
00202408_05,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.6660643401849047,-1.2902161498647486,-1.7816240221964592,0.9860425775345858
00202408_07,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.781345280177079,0.5834279123304996,-0.9038590424341055,-0.5626170885737447
00202409_03,02024,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.3144880391003344,-0.5325044223748082,-1.0570316754310127,0.4195924097754436
00202409_10,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9663985468135812,-0.9950319655496734,-1.2690624149004424,0.3515286974831237
00202409_11,02024,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.300931989667175,0.014676387904953514,-1.2331170430398448,-0.3710491210983334
00202411_01,02024,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5965330440801699,-1.240353958971637,-1.6002689532507142,0.6286124200358745
00202411_06,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5730802887360308,0.9094173883914135,-0.4980576688246118,-1.5263345242546569
00202411_07,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9940755774089023,-1.3855086342763507,-1.7828880891000982,0.6473211285393685
00202411_08,02024,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.7153189708075356,-0.4838498020349271,-0.04607000231099334,-0.5216641797460111
00202411_10,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9942307857175906,0.632110779928804,-1.4162991116703498,-0.9044008494606974
00202411_11,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.323681858529701,-2.019799031990576,-0.9459831528913737,1.0434408062521356
00202413_02,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5117579179803363,-0.5347229616385332,-1.4002528779188763,-0.08341954657319711
00202413_03,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.722031708185934,-0.41785146641753135,-2.025323445113895,0.3244688032091388
00202413_06,02024,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.32670976295678233,-1.0566571803003995,-0.6130769984929707,-0.10566965113710519
00202413_08,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4338874382471298,0.6095058497094646,-0.737069734215712,-0.7776361181556299
00202413_09,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.504480189518243,-1.0436000969284391,-1.2982836124254435,0.8626066842165669
00202413_10,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9941587409565963,-1.6141073184112198,-0.5379613479874749,0.30592156500430684
00202418_01,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8488878824025852,-0.5598062339716093,-1.3531286914640601,0.3707417880035993
00202418_02,02024,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.42283478337424885,-0.5025374012189657,-2.0961741833744143,-0.5923631084390686
00202418_03,02024,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.04323523911471994,-1.4057852281551346,0.4260558102774602,-0.8030162567229489
00202418_04,02024,1,T2,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.741640842061903,-0.41098475974322324,-0.13141464505884148,-0.884278891198644
00202418_06,02024,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.6362830221138711,-0.4218403236880889,-1.9007931084334873,-0.794809859085154
00202418_08,02024,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.1160737485520561,-1.299591785279766,-2.022087993743075,0.2508128407091384
00202418_10,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4076291274049664,0.7943230789819785,0.016254585321961224,-1.3985953375333375
00202420_00,02024,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7875028045035182,0.15549759130848007,-1.5685349592060938,-0.8411103043519907
00202420_03,02024,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6365124200423586,-2.318721102271854,0.4810004840234988,0.016924710431137968
00202420_05,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.2061961665326681,-1.2133181012043646,-0.9240488867774954,0.33555038888699334
00202420_06,02024,1,T2,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.09389184912391613,-0.33539904930391273,-1.794125607017472,-0.2336892104907911
00202420_08,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.687192676665864,-0.1971882456529137,-0.892972262324842,-0.14223309729720685
00202424_01,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0696523826911695,-1.079836840191541,-0.8116092813747402,0.17901082210627
00202424_03,02024,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.9912739544500782,-1.0963285765845012,-0.9322368584600846,-1.2157679643263637
00202424_04,02024,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7522686945301422,-1.043112090193635,-0.4408305009533484,-0.321844622940339
00202426_00,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.841610751301511,-0.9862592553757161,-1.2408720572687915,0.47389361070120567
00202426_02,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.950962436705004,0.34080798288985037,-0.02507710482451453,-1.233968561020001
00202426_03,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.7900145527170949,-1.3318682920637037,-2.171943718081997,0.9404629679192535
00202426_04,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9912904204121762,-1.0651728897951254,-1.5515333170735066,0.42636819374309304
00202426_05,02024,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.13502884259418657,-0.726975456019835,-1.2837406550073842,-0.23456515445002069
00202426_06,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.3304599025366122,-1.9096132564781718,-1.3856344934690068,0.9763707489711946
00202426_07,02024,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.0286641819846446,-0.40015117436262665,-1.8291465860070288,-0.3580827963624241
00202426_08,02024,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-4.3341916456490495,-0.22574465649238162,-0.017574687811968914,-0.28595753217413394
00202426_09,02024,1,T3,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-2.0793892871027633,-1.009949954349588,-0.034599997951113126,0.22349066482889696
00202426_10,02024,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,1.3348422896366317,-0.4003585187998976,-2.128841348005284,-1.5627716863433079
00202428_00,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4781489886095742,-1.4901537856180935,-1.5313539938178913,1.3761234203183197
00202428_01,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.8041495171074768,0.9112540592171431,-1.088489182798062,-0.8127985728049977
00202428_02,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.47140462145354567,-1.6723727767559993,-2.17956777601823,0.9795463379580633
00202428_03,02024,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.974123514054865,1.4361617425586473,-0.20496669207469542,-1.5279117396721584
00202428_04,02024,1,T3,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-2.04099180293573,-0.3572791647834235,-1.4606952132760873,0.8351952709748314
00202428_05,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.5991303054443493,-1.1597452555503591,-0.933028767971406,0.7414316646407766
00202428_07,02024,1,T3,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-2.7975214161409068,0.6959763237618061,0.41289531746041963,-0.755531062181324
00202429_02,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4985630937628904,-0.4261218147389707,-2.679421771888211,1.4288793416775882
00202429_03,02024,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.05036056599157,-0.5151493906038764,0.4106838897991695,-1.0689353341422785
00202429_04,02024,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.4564966231316303,-0.7851450355930054,-1.919595167715396,-0.42383203314815726
00202429_05,02024,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,0.13077184344120374,-1.79717796006973,-2.159317610056636,0.21835520322460805
00202429_07,02024,1,T2,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.28719339253558374,-0.10582344191932225,-0.8907821673975768,-1.3105511031511365
00202429_08,02024,1,T3,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-5.769618515154111,-1.479246241045698,0.25945431688460296,2.123530320532742
00202429_10,02024,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.0181220458337155,-0.8495790172063383,-1.8938911179918034,0.672579990711482
00202801_01,02028,1,T2,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.2426533916623579,-0.17080552497596657,0.06147891075032996,-0.3091821708528133
00202801_05,02028,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.27247916478709167,-0.48047249374930895,-1.1075642072819618,-0.22096287649373186
00202801_06,02028,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.17055346341657,0.3144442586512204,-0.6892177409848799,-0.4583816179163988
00202801_07,02028,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6248993235249742,-1.1913699541025569,0.22766815074765157,-0.374077310546193
00202801_10,02028,1,T2,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.09318621487027734,-0.7897637891623488,-2.840287469625869,-0.9576968284947498
00202807_06,02028,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.34366718463284285,-1.135257897474539,-0.6431195661111376,-0.2601690411437021
00202808_00,02028,1,T2,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9210592271190751,-0.4041415582558666,-1.2292210892395485,0.12739297412500145
00202808_02,02028,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.567303183304686,-0.6557943265686269,0.3407560575345169,-1.1348436324758349
00202808_05,02028,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.5706149369175297,-0.8189599017439564,-0.328847897346602,-0.403962512386434
00202808_07,02028,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9286293010274361,0.8740846872848829,-1.5353074473552466,-0.6980621000510789
00202809_03,02028,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8603725151619186,-0.3073536103536601,-1.3865776512484758,0.27563393259571173
00202809_10,02028,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.3652104619641694,-0.12158977132481241,-0.1604409102779506,-1.0796495646372875
00202809_11,02028,1,T4,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.6135854204363217,-1.2326934850100442,-0.2379335812527863,-0.5673419518511945
00202811_01,02028,1,T1,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.4409279969274102,-1.2796016399198216,0.4090857569478715,-0.649895045390974
00202811_07,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.6170475744628579,-1.0584021953910052,-0.969782234075487,-0.8341449789019697
00202811_08,02028,1,T3,T3,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.97289745356755,-1.0782725553875925,0.15700065643593575,-0.40800806078371976
00202813_06,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,1.4879005459260892,-2.818514567329375,-1.3781865513934197,-1.6749915335104364
00202813_10,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.17684193939959414,-1.3238783624634194,-0.9590979500415631,-0.3025297234768205
00202818_01,02028,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.4789982675008706,0.2848838548668783,-0.4421930091829901,-0.607191065614439
00202818_02,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.2519877492657644,-0.9525098408023154,-0.6286067186181301,-1.236429888788168
00202818_03,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,1.3910655266395584,-1.6178372097479092,-3.661618378354047,-1.3026236079958224
00202818_04,02028,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.8373029035948706,0.09224767517585586,-0.12697142232434888,-0.9973258080565737
00202818_06,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.027402487823014576,-1.387763957992567,-0.9305905277477122,-0.119434636223343
00202818_08,02028,1,T1,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.623571779596857,-0.6067463069962508,-1.2405870094212679,-0.454676345117517
00202818_10,02028,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9784074623230747,1.129294320843336,-1.3220924400467147,-1.2751857876804662
00202820_00,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.10105722906951681,-0.6081374562639487,-1.0666520357885931,-0.2621395118219464
00202820_03,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.27335513408266443,-2.1478994825753057,-0.7424381613221434,-0.037812361992308696
00202820_05,02028,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9886057600947431,0.36267568485049995,-0.7918359173981684,-0.7840170320169928
00202820_08,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.1241324540438915,-0.3782585924982679,-1.4103677719539178,-0.8303659947334361
00202824_03,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.37764228895564456,-0.2781236650028971,-1.5544807142519148,-0.6863553339725157
00202824_04,02028,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.48373054355807266,0.1192367967620005,-0.9026015668459977,-0.9816241595611155
00202826_00,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.09803502634567113,-0.44570990963106993,-0.8675760413573828,-0.6097847999422775
00202826_02,02028,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.1777452985286658,0.031245314130037283,-0.9457189282674963,-0.5897265859688005
00202826_04,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.310459322321863,-1.2682938355873676,-0.9413399950162398,-0.3600810989871528
00202826_05,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.32785725819385236,-1.2240145394168356,-0.38624109927530204,-0.9435978101484941
00202826_06,02028,1,T4,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5224223006397535,-0.7793048485046509,-0.48023078051085993,-0.4039503303654885
00202826_07,02028,1,T1,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.10197148362276831,-1.3291749590307056,-0.8181558711379691,-0.5116616485004799
00202826_08,02028,1,T3,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.07422703451747925,-1.287023183741284,-0.20316090797069863,-0.5215019523696192
00202826_09,02028,1,T3,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.44301884923678037,-0.3449658259373988,-0.4508210756045369,-0.3313395343482582
00202826_10,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.11349199873155202,-0.5863867587787188,-0.756095763383048,-0.6665381884648115
00202828_00,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.14200993047190713,-1.221754336803441,-0.8719044990121845,-0.42149947355948414
00202828_01,02028,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.04898204322135524,0.43886042062697195,-1.2983602345693823,-1.552894905815933
00202828_03,02028,1,T2,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-1.013438904013236,0.7564289183628008,-1.670951680811661,-0.8834872530217865
00202828_04,02028,1,T3,T4,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.5616991439545951,-0.6292935010868057,-0.8012708247500107,-0.4251520562279794
00202828_05,02028,1,T4,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.17918252899424925,-0.5598114144375337,-1.0583681341998616,-0.7408687412597353
00202828_07,02028,1,T3,T1,fusion;C=0.03,uncalibrated_linear_svm_margin,0.20387275661900484,-1.003901384037374,-0.6091613916983312,-0.6111756689439389
00202829_02,02028,1,T4,T2,fusion;C=0.03,uncalibrated_linear_svm_margin,-0.9075786714457074,0.17431082480537308,-0.40673304340004746,-0.894801520650055
