token_id,speaker_id,human_correct,produced_tone_proxy,predicted_tone,selected_candidate,score_type,decision_score_T1,decision_score_T2,decision_score_T3,decision_score_T4
00202428_03,02024,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-2.0616295728572736,1.4641925462005205,-0.2388010314850978,-1.629359823453965
00202428_04,02024,1,T3,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.967827172571948,-0.344138727420372,-1.4779605496047035,0.7438095085111451
00202428_05,02024,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.4630944131055577,-1.0422221457417205,-1.0550533568955245,0.6084404316582375
00202428_07,02024,1,T3,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-2.26646013826901,1.0686495088854662,0.19650635738272804,-1.1971664088554057
00202429_02,02024,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.5033600127821314,-0.39652555230278974,-2.6842170979812785,1.4637966294075975
00202429_03,02024,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.2042009960613342,-0.5665106018111637,0.45386978516039955,-0.9864605018372032
00202429_04,02024,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.4632088157242453,-0.6916293697470765,-1.911953629205542,-0.4944782590502594
00202429_05,02024,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.12465040587004139,-1.735856410376451,-2.157411914614959,0.20459874794135774
00202429_07,02024,1,T2,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.29192515129522834,-0.13779859726339738,-0.9025255661317642,-1.3542314702714606
00202429_08,02024,1,T3,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-4.4671803463183455,-1.1602958880758636,-0.06196295686822195,1.7961367763266982
00202429_10,02024,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.076452794578094,-0.9014578815620256,-1.8789267037734714,0.6789634318396769
00202801_01,02028,1,T2,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.2381963259130087,-0.08769593343890769,-0.085090975093713,-0.394555051453222
00202801_05,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.22104295159391635,-0.4600932722140041,-1.1608212458486464,-0.254372640516477
00202801_06,02028,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.224050031673004,0.3549166620151568,-0.7204384927428201,-0.5877217401459165
00202801_07,02028,1,T4,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7230625515264537,-1.1939422744615187,0.24661042847961046,-0.35686805794129606
00202801_10,02028,1,T2,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.13847275116778623,-0.7635290767516087,-2.7827372477154686,-0.9488445636553569
00202807_06,02028,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.32202584010357205,-1.1687951721026322,-0.4955986109019339,-0.30221656583166756
00202808_00,02028,1,T2,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9139771920050431,-0.39509616269410675,-1.31256950169263,0.05996815015081147
00202808_02,02028,1,T4,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5801042768747486,-0.6295893792277762,0.3238501268913181,-1.1558124255877162
00202808_05,02028,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.6068675910773547,-0.8962818088379091,-0.4255130542918396,-0.2918723938086302
00202808_07,02028,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9056787410473713,0.9500064690359405,-1.6493550107503054,-0.8221193210844004
00202809_03,02028,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8529347542060772,-0.2834701629910318,-1.429788614147538,0.17912192765076107
00202809_10,02028,1,T4,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.3159367615123989,-0.13726739694644385,-0.18856675462988814,-1.2060540642013144
00202809_11,02028,1,T4,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6799829872572092,-1.2947832848563983,-0.2707176938061704,-0.517850807413507
00202811_01,02028,1,T1,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.45355343940256765,-1.301338748070398,0.39782094000174806,-0.6421635570879498
00202811_07,02028,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.61003022637381,-1.0490037183491043,-0.9916926499535288,-0.8096603320057308
00202811_08,02028,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.1999990024958325,-1.1505754229083187,0.09152099256061152,-0.15459018136937552
00202813_06,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,1.5614325846090054,-2.880782351920952,-1.2710513185085097,-1.7213564265912944
00202813_10,02028,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.25250270784439666,-1.2754830998215392,-1.0193846040663659,-0.24249395352546355
00202818_01,02028,1,T4,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.483221785335212,0.29841941332127375,-0.4845535709799612,-0.6103959295917887
00202818_02,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.34189481731268134,-1.0017545658896347,-0.5124924453688479,-1.178250372845325
00202818_03,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,1.4223132280952722,-1.6752362582779248,-3.5626583449057057,-1.2321883732415788
00202818_04,02028,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8015280838406094,0.066526675606568,-0.13949337009098506,-0.9967131373505568
00202818_06,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.07331537411798383,-1.3942914752936106,-0.9206916976238599,-0.1662868049534345
00202818_08,02028,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6093224939000617,-0.5879383322787659,-1.259877071680702,-0.4837368258948434
00202818_10,02028,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.980320750783972,1.164180313677838,-1.445246207889259,-1.3217445086006947
00202820_00,02028,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.09467628642487042,-0.6108654818156158,-1.0456927706376438,-0.2707504994681962
00202820_03,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.33107748032949413,-2.0536571439790396,-0.801046500490088,-0.06974245974397869
00202820_05,02028,1,T4,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9881829194211447,0.3810790253181501,-0.8545767964550253,-0.8192870884536512
00202820_08,02028,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.18489254051205561,-0.3568172734991026,-1.4100179252504685,-0.9082351677439309
00202824_03,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.4073167944050271,-0.26254225320217073,-1.5818478020212472,-0.6528311656034984
00202824_04,02028,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.540065209555487,0.08510073333752322,-0.8711133032654268,-0.9624721012871724
00202826_00,02028,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.14848425208918037,-0.40398762013011336,-0.8969487800184561,-0.6291493859730426
00202826_02,02028,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.2130573280840773,-0.04568984430701373,-0.879732151266413,-0.5620799748875612
00202826_04,02028,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.36530546170827705,-1.2768554470353308,-0.943748592494021,-0.271895904926277
00202826_05,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.2894851371879841,-1.1484737210241982,-0.4532185812765787,-0.9307791154283415
00202826_06,02028,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.4650381571715801,-0.7524861847184787,-0.5039714634507642,-0.4890402250376649
00202826_07,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.09202961634639761,-1.3100175994018812,-0.899234008884731,-0.5034136041260486
00202826_08,02028,1,T3,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.03572306647089052,-1.253307907172109,-0.3131483642442857,-0.5044526323800996
00202826_09,02028,1,T3,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.42085287049873676,-0.33690202490728316,-0.47802127818085216,-0.3807690783403527
00202826_10,02028,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.15051275701094657,-0.6398394384030381,-0.7190755001964024,-0.6786846314804412
00202828_00,02028,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.2196744441415009,-1.255385540824865,-0.825958140537322,-0.36734069806312375
00202828_01,02028,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.0007488784645337532,0.4877167561161141,-1.339670685850709,-1.6291016430548475
00202828_03,02028,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9842608664764425,0.7847343723898849,-1.7888751196423809,-1.0530656269819758
00202828_04,02028,1,T3,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6116999280487617,-0.6978106749809648,-0.7283942198674651,-0.41564836181070275
00202828_05,02028,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.296804676247858,-0.6322380712892668,-0.9726182288544942,-0.7641220432398348
00202828_07,02028,1,T3,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.23320497108624316,-1.0041247715996688,-0.6460931408150686,-0.6396615216612235
00202829_02,02028,1,T4,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.887994862012768,0.1560129741343822,-0.3591531841270066,-0.938078330900298
00202829_03,02028,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5609857658197164,-0.4580845999186933,-0.19387935460069827,-0.5556241167672916
00202829_04,02028,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.06567002800877386,-0.5905673647496991,-0.6114812859740315,-1.3567262928735593
00202829_05,02028,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.31072774108097223,-1.0342340821825313,-1.3778135468674142,-0.12167683193643108
00202829_08,02028,1,T3,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8026153944295261,-1.367549114676283,-0.48007850798388113,0.04481112138980525
00202829_10,02028,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.42913859138364896,-1.671528302857173,-1.5103455949180107,0.5097824332821332
00202901_01,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.2846472503215396,0.08589112830579204,-1.7537599588222381,-0.7106003502430881
00202901_03,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.0081126897728343,-0.8897324420346322,-0.3224115099681608,0.14328971337331442
00202901_05,02029,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.23725123616253774,-0.7342543486010144,-1.1440185984497615,-0.2079311935055982
00202901_06,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5909284021242016,0.20766499878356026,-0.8084130236661827,-1.084776974785282
00202901_07,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5463673422289483,-1.49668008125272,-0.3837560310125995,-0.26811215448508674
00202901_10,02029,1,T2,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7257421279876245,-0.42828020000081224,-0.7737457972847077,-0.1962939448795349
00202907_02,02029,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.07834758340670678,-0.7880418152364017,-0.08470703200404728,-1.1111773813309425
00202907_03,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5248669114425921,-0.06940057713195735,-0.7969504962317192,-0.7103588913404988
00202907_04,02029,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.034613705166091746,-1.113702722365717,-0.21727280931338067,-0.6761221584931845
00202907_05,02029,1,T4,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.28357966032768733,-0.9253928099802136,-0.2444028510522891,-0.9547801512572912
00202907_06,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.19640809366358403,-0.40045022333194435,-0.6124553153390816,-1.4590170574004757
00202907_07,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.12429195301754303,-0.942276201066313,-0.5229517212346216,-1.0069563089557803
00202908_00,02029,1,T2,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.4711818913544427,-0.5703310684275944,-0.7995764723023621,-0.15509806516018776
00202908_02,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5307247518267433,-0.9341488077335061,-1.7546915388960829,0.6321595931636027
00202908_04,02029,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.3769950385898275,-1.514716211067912,1.0353775228657842,-0.688192152523269
00202908_05,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9917454428710213,-0.904468731123419,-1.3118788943042525,-0.02034121311821424
00202908_07,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6046227852675539,-0.15937865566790133,-1.0980775525870712,-0.8431711441964759
00202909_10,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.3048405069587583,-0.7281000496121874,-1.0960576271590228,-0.13680077152050107
00202909_11,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.1242280563518694,-1.9251066094006966,0.17593041641433405,0.3277731961490311
00202911_01,02029,1,T1,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.35122888899332916,-0.48916146921006004,-0.14839207154057366,-0.9815876011536321
00202911_06,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7034500940908195,0.47667658822606096,-1.7531379214908878,-0.4848538170875732
00202911_07,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9139119238284446,-1.1275317230491502,-0.5788209983873682,0.08390417152424379
00202911_08,02029,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.51851029835921,-1.0910451351277533,0.24129546264292379,0.16098445553312202
00202911_10,02029,1,T2,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.3368703025138735,-0.5069279274953039,-2.297181164594965,-0.4916627084931443
00202911_11,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8423143060197678,-1.251829920822713,-1.0255016582247505,0.19461711006571192
00202913_02,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9969529544570457,-1.3574151347897248,-0.5935380775715903,0.23363687092595753
00202913_03,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.03525376046668405,-2.490771624983828,-0.6187881358077747,0.5628452314362621
00202913_06,02029,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9473539191936377,-0.8313406728739061,-0.1604951805713184,0.2638041556071412
00202913_08,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.2719165330666675,0.8030390900981542,-1.7785896175121463,-2.6454688724930944
00202913_09,02029,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.6863022465975253,-1.2626069666734039,-2.4721255912014937,-0.47904032943462604
00202913_10,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6976955152327378,-1.9163262260989633,-0.6455047915836902,0.13804723637972305
00202918_01,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7616419993511121,-0.7189470540503926,-1.1106232366987583,0.12750868958847594
00202918_02,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.24924204984092796,-0.37898641760509477,-1.4697146538033967,-0.421255938387192
00202918_03,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.15937109768617297,-1.3959008187890642,-1.0980745988296499,-0.3150646031904767
00202918_04,02029,1,T2,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.28876043693262776,-0.43905168975274556,-0.45042172756330834,-0.7225405408545739
00202918_06,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.2061590859227329,-1.278779690973216,-0.48615874837795714,-0.5622695884724077
00202918_08,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.14814151332865577,-1.3025328631125532,-1.2036095408689615,-0.31573305440063576
00202918_10,02029,1,T2,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7360333489112589,-0.7583562910720658,-0.3587961666516566,-0.5668313524341169
00202920_00,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.12972447365022927,-1.4667905805342663,-1.4045534506660633,0.26969166212916085
00202920_03,02029,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.2982798949962373,-0.8653518092415919,-1.0480084449315745,-0.32582885008160034
00202920_05,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.4752092411451221,-0.9709009800420509,-1.0605021201488023,0.4017341047911337
00202920_06,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.03125267028495382,0.05667711851278778,-1.0264541060615295,-1.3149433953209935
00202920_08,02029,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.012724568166231243,-0.6501765110556713,-0.47295976358807,-1.0101150771540128
00202924_01,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8842007717484137,-1.7539719400668075,-1.066695119184942,0.7138758564369975
00202924_03,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.11554920211858732,-1.1882750511062259,-0.4745922991594409,-0.6611691096856342
00202924_04,02029,1,T2,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7218374436086514,-1.223726933373346,0.15734649017587143,-0.33941627239692806
00202926_00,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.32862824478145214,-1.3728540190918053,-2.1596507255643926,0.5369724363119298
00202926_02,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9271794168062273,0.2632941582965519,-0.5987791608045328,-1.1001285937304384
00202926_03,02029,1,T4,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.3868435883735754,-0.4552265091876396,-0.525997976445337,-0.4872271695561494
00202926_04,02029,1,T4,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7009213737484887,0.5654928603957027,-1.7615483103968685,-0.5706359434557173
00202926_05,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.23804023297750032,-0.7976091123232107,-0.7033010537759873,-0.36751769042250915
00202926_06,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7126876659665377,-1.6654589178059984,-1.7079793946663995,0.6513371052887792
00202926_07,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.05519856442127491,-1.2410045619476748,-0.6946736204888627,-0.3075695945538408
00202926_08,02029,1,T3,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8654837668009907,0.5109648477738177,-0.6643616999682112,-1.0193622963729156
00202926_09,02029,1,T3,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.4632392912776508,0.20603593736436177,-0.31430607109697384,-0.6793538653235967
00202926_10,02029,1,T4,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.42637219115712477,-0.07998758679866314,-1.6616037078575032,-0.4026082534126188
00202928_00,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6215031954426224,-1.2888756235055912,-2.181719276754297,1.2354574799399733
00202928_01,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.28980600589594874,0.07585962366588339,-0.722448296200302,-1.3965256625984248
00202928_02,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.0924107651552228,-2.0952379253845885,-0.9957970062125625,0.9686460747045734
00202928_03,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6155523623716643,1.105402447757406,-1.546666313942488,-1.249168998369436
00202928_04,02029,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.12391221405101538,-2.1265415431576775,0.5873550023053491,-0.8867209424159208
00202928_05,02029,1,T4,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.42830247268636573,-0.757702294724601,-0.137588569844162,-0.6046139140858873
00202928_07,02029,1,T3,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9297524663506525,0.10689199400219485,-0.8010442044784245,-0.35961217584128424
00202929_02,02029,1,T4,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7625610754672141,-1.3011194804476491,0.07124115034967915,-0.2792269414790654
00202929_03,02029,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.28949125616086074,-1.066500084219206,-0.03282617058163173,-0.449382470460805
00202929_04,02029,1,T1,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.0496021709184159,-1.3654750396462916,-1.2313274773653515,0.07167945406731346
00202929_05,02029,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.5495314900590753,-1.586833338413336,-1.4928656592429992,-0.3485307539996473
00202929_07,02029,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.29958672607600534,-0.1301779042770429,-0.729254591620067,-1.5146942713220173
00202929_08,02029,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.1630156400057858,-1.058085418116719,0.6577757573764518,-0.5035574737530861
00202929_10,02029,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8675269912045716,-1.4875807218014034,-0.5302149396340863,0.40088658097253194
00203001_01,02030,1,T2,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5227951209509784,-1.5268275873763506,-1.3472723161931328,0.34989463091094825
00203001_03,02030,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6584060567243797,-0.38826026305285766,-0.5415056518136769,-0.17824376870481456
00203001_05,02030,1,T1,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.33429575553744595,0.35900307735779613,-0.7243006597173349,-1.3875707701296425
00203001_06,02030,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.9858102352006954,0.9833757996404582,-0.36211871349237534,-0.8882058399556341
00203001_07,02030,1,T4,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.5651687156533696,-1.1651499163501806,0.29177195400570144,0.24836300772356462
00203001_09,02030,1,T1,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.7568740042778654,-0.45699745735419395,-0.4782420224460643,-0.6977765984182637
00203001_10,02030,1,T2,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.532083308648049,-0.8120962908965615,-0.5006646778790942,-0.3530997416654551
00203007_02,02030,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5062593277960482,-0.5573864783864264,-0.9842541285748551,-0.19974858495090403
00203007_03,02030,1,T2,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.1181786263044473,-0.6027933878459892,-1.6738592820353633,0.4156684121746281
00203007_04,02030,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.5987889893223779,-1.526462037347013,-0.6086206951943824,0.32558483882062367
00203007_06,02030,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.5770875886311491,-1.419811806966269,-0.6432062209678325,-0.6114489765384662
00203007_07,02030,1,T1,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-2.0300266520173142,-0.09348072356390635,1.222374170164867,-1.2394105594550606
00203008_00,02030,1,T2,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.0093664265068936,-0.39724369187211966,-0.6335535490975757,0.24494847534198333
00203008_07,02030,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.2134111154530598,0.07881698209840149,-0.921174335262745,-0.823395515688247
00203011_01,02030,1,T1,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.0845752478642394,-0.08027562817349754,-0.39968222387599694,-0.5295512006630911
00203011_07,02030,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6866136863189913,-0.39132886118241916,-1.6195635834590116,0.09914058636636652
00203011_08,02030,1,T3,T3,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.6464377412636704,-0.7029553188997559,-0.2986331613696911,-0.5366078670367305
00203013_02,02030,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.12852398425012,-0.6064652657485636,-2.6041960590020192,0.9483102071742033
00203013_03,02030,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.8109492760891861,-1.6942092907502602,-0.9537284169038796,0.9161436394680502
00203013_06,02030,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,1.435151109744497,-2.688667916895573,-1.2741675588652628,-1.322425648764071
00203013_08,02030,1,T2,T2,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.9671954727125713,0.21153399797457162,-0.34343857268403355,-1.142188001334167
00203013_10,02030,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-1.7488271298057505,-1.7021403408944202,-1.0521833516956471,1.4133561197419184
00203018_01,02030,1,T4,T4,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,-0.984169442229575,-0.0912557417249269,-0.9061293616556462,0.019429961811166074
00203018_02,02030,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.7065113054374712,-0.7332693671716923,-2.5587289840119145,-0.6523591422837557
00203018_03,02030,1,T1,T1,fusion_plus_voiced_nucleus,uncalibrated_linear_svm_margin,0.1057136864963455,-1.6485790193037735,-1.0064741806283433,-0.25655538568498243
