alignment_status,alignment_success,dataset,end_seconds,expected_tone,human_usable_boundary,sample_id,speaker_id,split,start_seconds,tone_correctness,utterance_id
ok,True,OMPAL,1.0078,T4,,00202117_01,02021,train,0.8667,True,00202117
ok,True,OMPAL,2.0155,T2,,00202117_03,02021,train,1.814,False,00202117
ok,True,OMPAL,0.6009,T3,,00202120_00,02021,train,0.5007,True,00202120
ok,True,OMPAL,1.0215,T1,,00202120_01,02021,train,0.681,True,00202120
ok,True,OMPAL,1.4822,T1,,00202120_03,02021,train,1.4221,True,00202120
ok,True,OMPAL,2.3234,T3,,00202120_05,02021,train,2.063,True,00202120
ok,True,OMPAL,2.5838,T1,,00202120_06,02021,train,2.4436,False,00202120
ok,True,OMPAL,3.9457,T3,,00202120_08,02021,train,3.6453,False,00202120
ok,True,OMPAL,6.5896,T1,,00202120_13,02021,train,6.5095,False,00202120
ok,True,OMPAL,7.6912,T2,,00202120_15,02021,train,7.2305,True,00202120
ok,True,OMPAL,1.5253,T3,,00202214_00,02022,train,0.9633,True,00202214
ok,True,OMPAL,2.8498,T1,,00202214_01,02022,train,2.6291,True,00202214
ok,True,OMPAL,3.1308,T2,,00202214_03,02022,train,2.8699,True,00202214
ok,True,OMPAL,3.4519,T4,,00202214_04,02022,train,3.2512,True,00202214
ok,True,OMPAL,4.7564,T4,,00202214_06,02022,train,4.5758,True,00202214
ok,True,OMPAL,5.1377,T1,,00202214_07,02022,train,4.9772,True,00202214
ok,True,OMPAL,5.4388,T1,,00202214_08,02022,train,5.2983,True,00202214
ok,True,OMPAL,1.3487,T4,,00202217_01,02022,train,1.2279,True,00202217
ok,True,OMPAL,2.2948,T2,,00202217_03,02022,train,1.9929,True,00202217
ok,True,OMPAL,0.5008,T3,,00202220_00,02022,train,0.3806,True,00202220
ok,True,OMPAL,0.9616,T1,,00202220_01,02022,train,0.641,True,00202220
ok,True,OMPAL,1.6427,T1,,00202220_03,02022,train,1.5625,True,00202220
ok,True,OMPAL,2.5641,T3,,00202220_05,02022,train,2.2436,True,00202220
ok,True,OMPAL,2.9648,T1,,00202220_06,02022,train,2.7645,True,00202220
ok,True,OMPAL,4.347,T3,,00202220_08,02022,train,4.0866,True,00202220
ok,True,OMPAL,7.3719,T1,,00202220_13,02022,train,7.2718,True,00202220
ok,True,OMPAL,9.0146,T2,,00202220_15,02022,train,8.5739,True,00202220
ok,True,OMPAL,3.0082,T2,,00202301_01,02023,dev,2.8478,True,00202301
ok,True,OMPAL,4.031,T4,,00202301_03,02023,dev,3.8907,True,00202301
ok,True,OMPAL,4.8734,T1,,00202301_05,02023,dev,4.5725,True,00202301
ok,True,OMPAL,5.3346,T2,,00202301_06,02023,dev,4.9736,True,00202301
ok,True,OMPAL,5.856,T4,,00202301_07,02023,dev,5.6555,True,00202301
ok,True,OMPAL,6.7184,T1,,00202301_09,02023,dev,6.3374,True,00202301
ok,True,OMPAL,7.0794,T2,,00202301_10,02023,dev,6.8588,True,00202301
ok,True,OMPAL,4.1116,T4,,00202307_02,02023,dev,3.9712,True,00202307
ok,True,OMPAL,4.6932,T2,,00202307_03,02023,dev,4.4525,True,00202307
ok,True,OMPAL,5.1946,T4,,00202307_04,02023,dev,5.0743,True,00202307
ok,True,OMPAL,5.4955,T4,,00202307_05,02023,dev,5.335,True,00202307
ok,True,OMPAL,5.9367,T1,,00202307_06,02023,dev,5.7161,True,00202307
ok,True,OMPAL,6.4782,T1,,00202307_07,02023,dev,6.1373,True,00202307
ok,True,OMPAL,0.6031,T2,,00202308_00,02023,dev,0.382,True,00202308
ok,True,OMPAL,1.2464,T4,,00202308_02,02023,dev,1.0655,True,00202308
ok,True,OMPAL,2.0505,T3,,00202308_04,02023,dev,1.7088,True,00202308
ok,True,OMPAL,2.3722,T4,,00202308_05,02023,dev,2.2113,True,00202308
ok,True,OMPAL,3.1361,T2,,00202308_07,02023,dev,2.8546,True,00202308
ok,True,OMPAL,2.4681,T1,,00202309_03,02023,dev,2.3477,True,00202309
ok,True,OMPAL,5.5181,T4,,00202309_10,02023,dev,5.2974,True,00202309
ok,True,OMPAL,5.8592,T4,,00202309_11,02023,dev,5.5783,True,00202309
ok,True,OMPAL,0.3811,T1,,00202311_01,02023,dev,0.3409,True,00202311
ok,True,OMPAL,2.9281,T2,,00202311_06,02023,dev,2.7476,True,00202311
ok,True,OMPAL,3.3894,T4,,00202311_07,02023,dev,3.1889,True,00202311
ok,True,OMPAL,4.4123,T3,,00202311_08,02023,dev,4.1916,True,00202311
ok,True,OMPAL,5.9766,T2,,00202311_10,02023,dev,5.8162,True,00202311
ok,True,OMPAL,6.3376,T4,,00202311_11,02023,dev,6.137,True,00202311
ok,True,OMPAL,1.225,T4,,00202313_02,02023,dev,1.0844,True,00202313
ok,True,OMPAL,1.5664,T4,,00202313_03,02023,dev,1.4258,True,00202313
ok,True,OMPAL,3.0725,T1,,00202313_06,02023,dev,2.9922,True,00202313
ok,True,OMPAL,3.916,T2,,00202313_08,02023,dev,3.6348,True,00202313
ok,True,OMPAL,4.177,T4,,00202313_09,02023,dev,4.0566,True,00202313
ok,True,OMPAL,4.6189,T4,,00202313_10,02023,dev,4.3578,True,00202313
ok,True,OMPAL,1.8642,T4,,00202318_01,02023,dev,1.744,True,00202318
ok,True,OMPAL,2.2251,T1,,00202318_02,02023,dev,2.0046,True,00202318
ok,True,OMPAL,2.4255,T1,,00202318_03,02023,dev,2.3453,True,00202318
ok,True,OMPAL,3.3276,T2,,00202318_04,02023,dev,3.1071,True,00202318
ok,True,OMPAL,4.0492,T1,,00202318_06,02023,dev,3.6884,True,00202318
ok,True,OMPAL,7.2765,T1,,00202318_08,02023,dev,6.9759,True,00202318
ok,True,OMPAL,7.7576,T2,,00202318_10,02023,dev,7.6173,True,00202318
ok,True,OMPAL,0.6225,T4,,00202320_00,02023,dev,0.502,True,00202320
ok,True,OMPAL,1.6266,T1,,00202320_03,02023,dev,1.5664,False,00202320
ok,True,OMPAL,3.6549,T4,,00202320_05,02023,dev,3.5143,True,00202320
ok,True,OMPAL,4.0164,T2,,00202320_06,02023,dev,3.8357,True,00202320
ok,True,OMPAL,4.5988,T4,,00202320_08,02023,dev,4.4582,True,00202320
ok,True,OMPAL,0.6229,T4,,00202324_01,02023,dev,0.422,True,00202324
ok,True,OMPAL,1.6477,T1,,00202324_03,02023,dev,1.2458,True,00202324
ok,True,OMPAL,2.0294,T2,,00202324_04,02023,dev,1.7883,True,00202324
ok,True,OMPAL,0.4413,T4,,00202326_00,02023,dev,0.2808,True,00202326
ok,True,OMPAL,2.1062,T2,,00202326_02,02023,dev,1.8655,True,00202326
ok,True,OMPAL,2.3268,T4,,00202326_03,02023,dev,2.2065,True,00202326
ok,True,OMPAL,2.7481,T4,,00202326_04,02023,dev,2.4873,True,00202326
ok,True,OMPAL,3.6307,T1,,00202326_05,02023,dev,3.3298,True,00202326
ok,True,OMPAL,4.1121,T4,,00202326_06,02023,dev,3.9115,True,00202326
ok,True,OMPAL,4.6938,T1,,00202326_07,02023,dev,4.2124,True,00202326
ok,True,OMPAL,5.1351,T3,,00202326_08,02023,dev,4.7941,True,00202326
ok,True,OMPAL,5.3357,T3,,00202326_09,02023,dev,5.2153,True,00202326
ok,True,OMPAL,5.9575,T4,,00202326_10,02023,dev,5.8171,True,00202326
ok,True,OMPAL,2.3679,T4,,00202328_00,02023,dev,2.2475,True,00202328
ok,True,OMPAL,2.7893,T2,,00202328_01,02023,dev,2.5284,True,00202328
ok,True,OMPAL,3.612,T4,,00202328_02,02023,dev,3.4314,True,00202328
ok,True,OMPAL,3.9532,T2,,00202328_03,02023,dev,3.7124,True,00202328
ok,True,OMPAL,4.1538,T3,,00202328_04,02023,dev,4.0535,True,00202328
ok,True,OMPAL,4.5552,T4,,00202328_05,02023,dev,4.3344,False,00202328
ok,True,OMPAL,5.1371,T3,,00202328_07,02023,dev,4.8963,True,00202328
ok,True,OMPAL,1.682,T4,,00202329_02,02023,dev,1.4617,True,00202329
ok,True,OMPAL,2.1025,T3,,00202329_03,02023,dev,1.8021,True,00202329
ok,True,OMPAL,2.4829,T1,,00202329_04,02023,dev,2.2426,True,00202329
ok,True,OMPAL,2.9234,T1,,00202329_05,02023,dev,2.7432,True,00202329
ok,True,OMPAL,5.0259,T2,,00202329_07,02023,dev,4.5453,True,00202329
ok,True,OMPAL,5.4464,T3,,00202329_08,02023,dev,5.106,True,00202329
ok,True,OMPAL,7.0082,T4,,00202329_10,02023,dev,6.8481,True,00202329
ok,True,OMPAL,1.5667,T2,,00202401_01,02024,train,1.4261,True,00202401
ok,True,OMPAL,2.1893,T4,,00202401_03,02024,train,2.0688,True,00202401
ok,True,OMPAL,2.8521,T1,,00202401_05,02024,train,2.6714,True,00202401
ok,True,OMPAL,3.1333,T2,,00202401_06,02024,train,2.9325,True,00202401
ok,True,OMPAL,3.3944,T4,,00202401_07,02024,train,3.1936,True,00202401
ok,True,OMPAL,4.1577,T1,,00202401_09,02024,train,3.8765,True,00202401
ok,True,OMPAL,4.4389,T2,,00202401_10,02024,train,4.238,True,00202401
ok,True,OMPAL,1.3263,T4,,00202407_02,02024,train,1.2057,True,00202407
ok,True,OMPAL,1.9292,T2,,00202407_03,02024,train,1.8086,True,00202407
ok,True,OMPAL,2.2708,T4,,00202407_04,02024,train,2.2306,True,00202407
ok,True,OMPAL,2.5321,T4,,00202407_05,02024,train,2.3713,True,00202407
ok,True,OMPAL,3.0947,T1,,00202407_06,02024,train,2.8536,True,00202407
ok,True,OMPAL,3.577,T1,,00202407_07,02024,train,3.2957,True,00202407
ok,True,OMPAL,0.6839,T2,,00202408_00,02024,train,0.5029,True,00202408
ok,True,OMPAL,1.2069,T4,,00202408_02,02024,train,1.0259,True,00202408
ok,True,OMPAL,1.8908,T3,,00202408_04,02024,train,1.7299,True,00202408
ok,True,OMPAL,2.1121,T4,,00202408_05,02024,train,1.9713,True,00202408
ok,True,OMPAL,2.8161,T2,,00202408_07,02024,train,2.6149,True,00202408
ok,True,OMPAL,2.109,T1,,00202409_03,02024,train,2.0085,True,00202409
ok,True,OMPAL,4.3786,T4,,00202409_10,02024,train,4.1778,True,00202409
ok,True,OMPAL,4.6598,T4,,00202409_11,02024,train,4.4188,True,00202409
ok,True,OMPAL,2.5064,T1,,00202411_01,02024,train,2.4463,True,00202411
ok,True,OMPAL,3.7296,T2,,00202411_06,02024,train,3.5692,True,00202411
ok,True,OMPAL,4.0504,T4,,00202411_07,02024,train,3.91,True,00202411
ok,True,OMPAL,4.8123,T3,,00202411_08,02024,train,4.6118,True,00202411
ok,True,OMPAL,7.2586,T2,,00202411_10,02024,train,7.1383,True,00202411
ok,True,OMPAL,7.5393,T4,,00202411_11,02024,train,7.3589,True,00202411
ok,True,OMPAL,0.9256,T4,,00202413_02,02024,train,0.825,True,00202413
ok,True,OMPAL,1.147,T4,,00202413_03,02024,train,1.0463,True,00202413
ok,True,OMPAL,1.9317,T1,,00202413_06,02024,train,1.8713,True,00202413
ok,True,OMPAL,2.6762,T2,,00202413_08,02024,train,2.4951,True,00202413
ok,True,OMPAL,2.8372,T4,,00202413_09,02024,train,2.7366,True,00202413
ok,True,OMPAL,3.1793,T4,,00202413_10,02024,train,2.978,True,00202413
ok,True,OMPAL,1.6667,T4,,00202418_01,02024,train,1.506,True,00202418
ok,True,OMPAL,2.0683,T1,,00202418_02,02024,train,1.8876,True,00202418
ok,True,OMPAL,2.3092,T1,,00202418_03,02024,train,2.2088,True,00202418
ok,True,OMPAL,2.9116,T2,,00202418_04,02024,train,2.7108,True,00202418
ok,True,OMPAL,3.5542,T1,,00202418_06,02024,train,3.2329,True,00202418
ok,True,OMPAL,4.1968,T1,,00202418_08,02024,train,4.0562,True,00202418
ok,True,OMPAL,4.6386,T2,,00202418_10,02024,train,4.498,True,00202418
ok,True,OMPAL,0.4221,T4,,00202420_00,02024,train,0.3015,True,00202420
ok,True,OMPAL,2.2513,T1,,00202420_03,02024,train,2.1709,True,00202420
ok,True,OMPAL,2.8945,T4,,00202420_05,02024,train,2.794,True,00202420
ok,True,OMPAL,3.1156,T2,,00202420_06,02024,train,3.0151,True,00202420
ok,True,OMPAL,3.4774,T4,,00202420_08,02024,train,3.3568,True,00202420
ok,True,OMPAL,2.0283,T4,,00202424_01,02024,train,1.727,True,00202424
ok,True,OMPAL,2.7111,T1,,00202424_03,02024,train,2.4701,True,00202424
ok,True,OMPAL,2.9119,T2,,00202424_04,02024,train,2.7914,True,00202424
ok,True,OMPAL,0.6214,T4,,00202426_00,02024,train,0.441,True,00202426
ok,True,OMPAL,2.4256,T2,,00202426_02,02024,train,2.2252,True,00202426
ok,True,OMPAL,2.566,T4,,00202426_03,02024,train,2.4858,True,00202426
ok,True,OMPAL,2.9869,T4,,00202426_04,02024,train,2.7464,True,00202426
ok,True,OMPAL,4.29,T1,,00202426_05,02024,train,4.0093,True,00202426
ok,True,OMPAL,4.8312,T4,,00202426_06,02024,train,4.5907,True,00202426
ok,True,OMPAL,6.2145,T1,,00202426_07,02024,train,5.9538,True,00202426
ok,True,OMPAL,6.4951,T3,,00202426_08,02024,train,6.2946,True,00202426
ok,True,OMPAL,6.7156,T3,,00202426_09,02024,train,6.5753,True,00202426
ok,True,OMPAL,7.5576,T4,,00202426_10,02024,train,7.3772,True,00202426
ok,True,OMPAL,1.2849,T4,,00202428_00,02024,train,1.0842,True,00202428
ok,True,OMPAL,1.9274,T2,,00202428_01,02024,train,1.6263,True,00202428
ok,True,OMPAL,2.3892,T4,,00202428_02,02024,train,2.2085,True,00202428
ok,True,OMPAL,2.7907,T2,,00202428_03,02024,train,2.4695,True,00202428
ok,True,OMPAL,3.4131,T3,,00202428_04,02024,train,3.2525,True,00202428
ok,True,OMPAL,3.895,T4,,00202428_05,02024,train,3.6741,True,00202428
ok,True,OMPAL,4.4571,T3,,00202428_07,02024,train,4.2764,True,00202428
ok,True,OMPAL,1.6615,T4,,00202429_02,02024,train,1.4813,True,00202429
ok,True,OMPAL,1.9417,T3,,00202429_03,02024,train,1.7616,True,00202429
ok,True,OMPAL,2.1819,T1,,00202429_04,02024,train,2.0418,True,00202429
ok,True,OMPAL,2.8826,T1,,00202429_05,02024,train,2.7625,True,00202429
ok,True,OMPAL,4.2838,T2,,00202429_07,02024,train,4.0036,True,00202429
ok,True,OMPAL,4.504,T3,,00202429_08,02024,train,4.3238,True,00202429
ok,True,OMPAL,5.7851,T4,,00202429_10,02024,train,5.5649,True,00202429
ok,True,OMPAL,2.1295,T2,,00202501_01,02025,test,2.0491,True,00202501
ok,True,OMPAL,2.5513,T4,,00202501_03,02025,test,2.4509,True,00202501
ok,True,OMPAL,2.9531,T1,,00202501_05,02025,test,2.7723,True,00202501
ok,True,OMPAL,3.2344,T2,,00202501_06,02025,test,2.9933,True,00202501
ok,True,OMPAL,3.5156,T4,,00202501_07,02025,test,3.3549,True,00202501
ok,True,OMPAL,3.9978,T1,,00202501_09,02025,test,3.7366,True,00202501
ok,True,OMPAL,4.2589,T2,,00202501_10,02025,test,4.0982,True,00202501
ok,True,OMPAL,1.8696,T4,,00202507_02,02025,test,1.7691,True,00202507
ok,True,OMPAL,2.3521,T2,,00202507_03,02025,test,2.2314,True,00202507
ok,True,OMPAL,2.5531,T4,,00202507_04,02025,test,2.4727,True,00202507
ok,True,OMPAL,2.7943,T4,,00202507_05,02025,test,2.6134,True,00202507
ok,True,OMPAL,3.1361,T1,,00202507_06,02025,test,2.9552,True,00202507
ok,True,OMPAL,3.4577,T1,,00202507_07,02025,test,3.2567,True,00202507
ok,True,OMPAL,0.5244,T2,,00202508_00,02025,test,0.4034,True,00202508
ok,True,OMPAL,0.9076,T4,,00202508_02,02025,test,0.7866,True,00202508
ok,True,OMPAL,1.3311,T3,,00202508_04,02025,test,1.1496,True,00202508
ok,True,OMPAL,1.4924,T4,,00202508_05,02025,test,1.3714,True,00202508
ok,True,OMPAL,1.8756,T2,,00202508_07,02025,test,1.7143,True,00202508
ok,True,OMPAL,1.3893,T1,,00202509_03,02025,test,1.349,True,00202509
ok,True,OMPAL,2.7785,T4,,00202509_10,02025,test,2.6174,True,00202509
ok,True,OMPAL,2.9799,T4,,00202509_11,02025,test,2.8188,True,00202509
ok,True,OMPAL,0.643,T1,,00202511_01,02025,test,0.6028,True,00202511
ok,True,OMPAL,2.1098,T2,,00202511_06,02025,test,1.9893,True,00202511
ok,True,OMPAL,2.3509,T4,,00202511_07,02025,test,2.2103,True,00202511
ok,True,OMPAL,3.0944,T3,,00202511_08,02025,test,2.9136,True,00202511
ok,True,OMPAL,3.5967,T2,,00202511_10,02025,test,3.4963,True,00202511
ok,True,OMPAL,3.8981,T4,,00202511_11,02025,test,3.7173,True,00202511
ok,True,OMPAL,0.7866,T4,,00202513_02,02025,test,0.6857,True,00202513
ok,True,OMPAL,0.9479,T4,,00202513_03,02025,test,0.8672,True,00202513
ok,True,OMPAL,1.4319,T1,,00202513_06,02025,test,1.3714,True,00202513
ok,True,OMPAL,1.795,T2,,00202513_08,02025,test,1.6336,True,00202513
ok,True,OMPAL,1.9563,T4,,00202513_09,02025,test,1.8756,True,00202513
ok,True,OMPAL,2.2588,T4,,00202513_10,02025,test,2.0571,True,00202513
ok,True,OMPAL,2.1083,T4,,00202518_01,02025,test,1.9677,True,00202518
ok,True,OMPAL,2.5299,T1,,00202518_02,02025,test,2.4094,True,00202518
ok,True,OMPAL,2.7307,T1,,00202518_03,02025,test,2.6303,True,00202518
ok,True,OMPAL,3.2929,T2,,00202518_04,02025,test,3.1524,False,00202518
ok,True,OMPAL,3.815,T1,,00202518_06,02025,test,3.574,True,00202518
ok,True,OMPAL,4.5378,T1,,00202518_08,02025,test,4.3571,True,00202518
ok,True,OMPAL,4.9394,T2,,00202518_10,02025,test,4.7988,True,00202518
ok,True,OMPAL,0.504,T4,,00202520_00,02025,test,0.4234,True,00202520
ok,True,OMPAL,1.0685,T1,,00202520_03,02025,test,1.0282,True,00202520
ok,True,OMPAL,1.6734,T4,,00202520_05,02025,test,1.5524,True,00202520
ok,True,OMPAL,1.9355,T2,,00202520_06,02025,test,1.8145,True,00202520
ok,True,OMPAL,2.2782,T4,,00202520_08,02025,test,2.1371,True,00202520
ok,True,OMPAL,0.363,T4,,00202524_01,02025,test,0.2017,True,00202524
ok,True,OMPAL,0.8471,T1,,00202524_03,02025,test,0.6655,True,00202524
ok,True,OMPAL,1.0286,T2,,00202524_04,02025,test,0.9277,True,00202524
ok,True,OMPAL,0.5425,T4,,00202526_00,02025,test,0.4019,True,00202526
ok,True,OMPAL,1.1654,T2,,00202526_02,02025,test,0.9846,True,00202526
ok,True,OMPAL,1.286,T4,,00202526_03,02025,test,1.2056,True,00202526
ok,True,OMPAL,1.6276,T4,,00202526_04,02025,test,1.3864,True,00202526
ok,True,OMPAL,2.0696,T1,,00202526_05,02025,test,1.8888,True,00202526
ok,True,OMPAL,2.3911,T4,,00202526_06,02025,test,2.15,True,00202526
ok,True,OMPAL,2.793,T1,,00202526_07,02025,test,2.5318,True,00202526
ok,True,OMPAL,3.1949,T3,,00202526_08,02025,test,2.9738,False,00202526
ok,True,OMPAL,3.4159,T3,,00202526_09,02025,test,3.2953,True,00202526
ok,True,OMPAL,3.8579,T4,,00202526_10,02025,test,3.7173,True,00202526
ok,True,OMPAL,0.8863,T4,,00202528_00,02025,test,0.7655,True,00202528
ok,True,OMPAL,1.1281,T2,,00202528_01,02025,test,0.9669,True,00202528
ok,True,OMPAL,1.4101,T4,,00202528_02,02025,test,1.2086,True,00202528
ok,True,OMPAL,1.6921,T2,,00202528_03,02025,test,1.5108,True,00202528
ok,True,OMPAL,1.8331,T3,,00202528_04,02025,test,1.7727,True,00202528
ok,True,OMPAL,2.0345,T4,,00202528_05,02025,test,1.9137,True,00202528
ok,True,OMPAL,2.3568,T3,,00202528_07,02025,test,2.1957,True,00202528
ok,True,OMPAL,1.4259,T4,,00202529_02,02025,test,1.2653,True,00202529
ok,True,OMPAL,1.6268,T3,,00202529_03,02025,test,1.4661,True,00202529
ok,True,OMPAL,1.8477,T1,,00202529_04,02025,test,1.7071,True,00202529
ok,True,OMPAL,2.1891,T1,,00202529_05,02025,test,2.0686,True,00202529
ok,True,OMPAL,2.8117,T2,,00202529_07,02025,test,2.5506,True,00202529
ok,True,OMPAL,3.1933,T3,,00202529_08,02025,test,2.9925,True,00202529
ok,True,OMPAL,3.6352,T4,,00202529_10,02025,test,3.4946,True,00202529
ok,True,OMPAL,2.9882,T2,,00202601_01,02026,test,2.8679,True,00202601
ok,True,OMPAL,3.6099,T4,,00202601_03,02026,test,3.4896,True,00202601
ok,True,OMPAL,4.3519,T1,,00202601_05,02026,test,4.1313,True,00202601
ok,True,OMPAL,4.6929,T2,,00202601_06,02026,test,4.392,True,00202601
ok,True,OMPAL,5.0739,T4,,00202601_07,02026,test,4.7931,False,00202601
ok,True,OMPAL,6.6382,T1,,00202601_09,02026,test,6.2973,True,00202601
ok,True,OMPAL,6.9591,T2,,00202601_10,02026,test,6.7585,True,00202601
ok,True,OMPAL,2.6663,T4,,00202607_02,02026,test,2.546,True,00202607
ok,True,OMPAL,4.0094,T2,,00202607_03,02026,test,3.8691,False,00202607
ok,True,OMPAL,4.25,T4,,00202607_04,02026,test,4.2099,False,00202607
ok,True,OMPAL,4.5106,T4,,00202607_05,02026,test,4.3703,False,00202607
ok,True,OMPAL,7.4375,T1,,00202607_06,02026,test,7.2771,False,00202607
ok,True,OMPAL,7.7583,T1,,00202607_07,02026,test,7.5177,True,00202607
ok,True,OMPAL,0.8028,T2,,00202608_00,02026,test,0.6021,True,00202608
ok,True,OMPAL,2.1475,T4,,00202608_02,02026,test,1.7461,False,00202608
ok,True,OMPAL,3.4722,T3,,00202608_04,02026,test,3.2113,True,00202608
ok,True,OMPAL,3.8535,T4,,00202608_05,02026,test,3.6327,True,00202608
ok,True,OMPAL,4.9975,T2,,00202608_07,02026,test,4.7567,True,00202608
ok,True,OMPAL,4.7088,T1,,00202609_03,02026,test,4.5886,False,00202609
ok,True,OMPAL,10.1991,T4,,00202609_10,02026,test,9.9586,False,00202609
ok,True,OMPAL,10.5197,T4,,00202609_11,02026,test,10.2792,False,00202609
ok,True,OMPAL,1.4413,T1,,00202611_01,02026,test,1.3612,True,00202611
ok,True,OMPAL,9.8686,T2,,00202611_06,02026,test,9.7485,True,00202611
ok,True,OMPAL,10.249,T4,,00202611_07,02026,test,10.0888,True,00202611
ok,True,OMPAL,16.8347,T3,,00202611_08,02026,test,16.4544,True,00202611
ok,True,OMPAL,21.719,T2,,00202611_10,02026,test,21.5588,True,00202611
ok,True,OMPAL,22.2394,T4,,00202611_11,02026,test,21.9792,True,00202611
ok,True,OMPAL,3.4073,T4,,00202613_02,02026,test,3.3272,False,00202613
ok,True,OMPAL,3.708,T4,,00202613_03,02026,test,3.5877,False,00202613
ok,True,OMPAL,6.1332,T1,,00202613_06,02026,test,6.0731,True,00202613
ok,True,OMPAL,6.9149,T2,,00202613_08,02026,test,6.4739,True,00202613
ok,True,OMPAL,8.0974,T4,,00202613_09,02026,test,7.8769,False,00202613
ok,True,OMPAL,8.4782,T4,,00202613_10,02026,test,8.2377,True,00202613
ok,True,OMPAL,7.0684,T4,,00202618_01,02026,test,6.9683,True,00202618
ok,True,OMPAL,7.5089,T1,,00202618_02,02026,test,7.2687,False,00202618
ok,True,OMPAL,7.6892,T1,,00202618_03,02026,test,7.589,True,00202618
ok,True,OMPAL,9.8117,T2,,00202618_04,02026,test,9.5914,True,00202618
ok,True,OMPAL,14.0768,T1,,00202618_06,02026,test,13.7964,False,00202618
ok,True,OMPAL,16.0391,T1,,00202618_08,02026,test,15.8188,True,00202618
ok,True,OMPAL,16.5797,T2,,00202618_10,02026,test,16.4195,False,00202618
ok,True,OMPAL,4.5669,T4,,00202620_00,02026,test,4.4868,False,00202620
ok,True,OMPAL,6.5099,T1,,00202620_03,02026,test,6.4297,True,00202620
ok,True,OMPAL,11.4173,T4,,00202620_05,02026,test,11.237,True,00202620
ok,True,OMPAL,11.7979,T2,,00202620_06,02026,test,11.6577,True,00202620
ok,True,OMPAL,12.4188,T4,,00202620_08,02026,test,12.2185,True,00202620
ok,True,OMPAL,1.8647,T4,,00202624_01,02026,test,1.4837,True,00202624
ok,True,OMPAL,3.7494,T1,,00202624_03,02026,test,3.4887,True,00202624
ok,True,OMPAL,4.0501,T2,,00202624_04,02026,test,3.8697,True,00202624
ok,True,OMPAL,3.3845,T4,,00202626_00,02026,test,3.1041,True,00202626
ok,True,OMPAL,5.4072,T2,,00202626_02,02026,test,5.2069,False,00202626
ok,True,OMPAL,5.5874,T4,,00202626_03,02026,test,5.4873,False,00202626
ok,True,OMPAL,6.028,T4,,00202626_04,02026,test,5.7877,True,00202626
ok,True,OMPAL,9.052,T1,,00202626_05,02026,test,8.8317,True,00202626
ok,True,OMPAL,9.4125,T4,,00202626_06,02026,test,9.1721,True,00202626
ok,True,OMPAL,9.7529,T1,,00202626_07,02026,test,9.5126,False,00202626
ok,True,OMPAL,11.355,T3,,00202626_08,02026,test,11.0747,True,00202626
ok,True,OMPAL,12.056,T3,,00202626_09,02026,test,11.9158,True,00202626
ok,True,OMPAL,13.9585,T4,,00202626_10,02026,test,13.7782,False,00202626
ok,True,OMPAL,1.6033,T4,,00202628_00,02026,test,1.463,True,00202628
ok,True,OMPAL,1.984,T2,,00202628_01,02026,test,1.7035,True,00202628
ok,True,OMPAL,2.2446,T4,,00202628_02,02026,test,2.0642,False,00202628
ok,True,OMPAL,2.6855,T2,,00202628_03,02026,test,2.2646,True,00202628
ok,True,OMPAL,4.409,T3,,00202628_04,02026,test,4.2286,True,00202628
ok,True,OMPAL,5.0503,T4,,00202628_05,02026,test,4.6094,False,00202628
ok,True,OMPAL,8.0965,T3,,00202628_07,02026,test,7.856,False,00202628
ok,True,OMPAL,5.3491,T4,,00202629_02,02026,test,5.0887,True,00202629
ok,True,OMPAL,6.0904,T3,,00202629_03,02026,test,5.6496,True,00202629
ok,True,OMPAL,6.8116,T1,,00202629_04,02026,test,6.6313,False,00202629
ok,True,OMPAL,9.0554,T1,,00202629_05,02026,test,8.9152,True,00202629
ok,True,OMPAL,10.5379,T2,,00202629_07,02026,test,10.2574,False,00202629
ok,True,OMPAL,10.9787,T3,,00202629_08,02026,test,10.6982,False,00202629
ok,True,OMPAL,13.0422,T4,,00202629_10,02026,test,12.8619,True,00202629
ok,True,OMPAL,1.4458,T2,,00202701_01,02027,dev,1.3253,True,00202701
ok,True,OMPAL,2.008,T4,,00202701_03,02027,dev,1.9076,True,00202701
ok,True,OMPAL,2.8112,T1,,00202701_05,02027,dev,2.6305,False,00202701
ok,True,OMPAL,3.0522,T2,,00202701_06,02027,dev,2.8715,True,00202701
ok,True,OMPAL,3.3735,T4,,00202701_07,02027,dev,3.1727,True,00202701
ok,True,OMPAL,4.3173,T1,,00202701_09,02027,dev,4.0763,True,00202701
ok,True,OMPAL,4.5783,T2,,00202701_10,02027,dev,4.3976,True,00202701
ok,True,OMPAL,2.406,T4,,00202707_02,02027,dev,2.3058,True,00202707
ok,True,OMPAL,5.3935,T2,,00202707_03,02027,dev,5.2932,False,00202707
ok,True,OMPAL,5.594,T4,,00202707_04,02027,dev,5.5138,False,00202707
ok,True,OMPAL,5.7744,T4,,00202707_05,02027,dev,5.6541,True,00202707
ok,True,OMPAL,6.3559,T1,,00202707_06,02027,dev,5.9348,False,00202707
ok,True,OMPAL,7.1779,T1,,00202707_07,02027,dev,6.9774,True,00202707
ok,True,OMPAL,0.9223,T2,,00202708_00,02027,dev,0.7419,False,00202708
ok,True,OMPAL,1.6441,T4,,00202708_02,02027,dev,1.4436,True,00202708
ok,True,OMPAL,6.1955,T3,,00202708_04,02027,dev,6.015,False,00202708
